"nr";"name";"telephone";"emailAddress";"age";"undergraduateDegreeFrom";"advisor";"memberOf"
101072;"graduateStudent107";"xxx-xxx-xxxx";"graduateStudent107@department10.university0.edu";21;823;10003;10
101082;"graduateStudent108";"xxx-xxx-xxxx";"graduateStudent108@department10.university0.edu";20;978;10033;10
101092;"graduateStudent109";"xxx-xxx-xxxx";"graduateStudent109@department10.university0.edu";27;748;10002;10
101102;"graduateStudent110";"xxx-xxx-xxxx";"graduateStudent110@department10.university0.edu";27;334;10033;10
101112;"graduateStudent111";"xxx-xxx-xxxx";"graduateStudent111@department10.university0.edu";23;350;10052;10
101122;"graduateStudent112";"xxx-xxx-xxxx";"graduateStudent112@department10.university0.edu";25;19;10103;10
101132;"graduateStudent113";"xxx-xxx-xxxx";"graduateStudent113@department10.university0.edu";23;677;10042;10
101142;"graduateStudent114";"xxx-xxx-xxxx";"graduateStudent114@department10.university0.edu";22;666;10062;10
101152;"graduateStudent115";"xxx-xxx-xxxx";"graduateStudent115@department10.university0.edu";27;158;10072;10
101162;"graduateStudent116";"xxx-xxx-xxxx";"graduateStudent116@department10.university0.edu";24;954;10033;10
101172;"graduateStudent117";"xxx-xxx-xxxx";"graduateStudent117@department10.university0.edu";21;959;10051;10
101182;"graduateStudent118";"xxx-xxx-xxxx";"graduateStudent118@department10.university0.edu";27;611;10072;10
101192;"graduateStudent119";"xxx-xxx-xxxx";"graduateStudent119@department10.university0.edu";25;709;10073;10
101202;"graduateStudent120";"xxx-xxx-xxxx";"graduateStudent120@department10.university0.edu";23;362;10043;10
101212;"graduateStudent121";"xxx-xxx-xxxx";"graduateStudent121@department10.university0.edu";27;734;10031;10
101222;"graduateStudent122";"xxx-xxx-xxxx";"graduateStudent122@department10.university0.edu";20;283;10011;10
101232;"graduateStudent123";"xxx-xxx-xxxx";"graduateStudent123@department10.university0.edu";20;392;10002;10
101242;"graduateStudent124";"xxx-xxx-xxxx";"graduateStudent124@department10.university0.edu";21;643;10001;10
101252;"graduateStudent125";"xxx-xxx-xxxx";"graduateStudent125@department10.university0.edu";23;477;10001;10
101262;"graduateStudent126";"xxx-xxx-xxxx";"graduateStudent126@department10.university0.edu";26;986;10001;10
101272;"graduateStudent127";"xxx-xxx-xxxx";"graduateStudent127@department10.university0.edu";21;582;10012;10
101282;"graduateStudent128";"xxx-xxx-xxxx";"graduateStudent128@department10.university0.edu";20;757;10012;10
101292;"graduateStudent129";"xxx-xxx-xxxx";"graduateStudent129@department10.university0.edu";22;501;10053;10
101302;"graduateStudent130";"xxx-xxx-xxxx";"graduateStudent130@department10.university0.edu";26;38;10021;10
101312;"graduateStudent131";"xxx-xxx-xxxx";"graduateStudent131@department10.university0.edu";25;450;10011;10
101322;"graduateStudent132";"xxx-xxx-xxxx";"graduateStudent132@department10.university0.edu";20;978;10031;10
101332;"graduateStudent133";"xxx-xxx-xxxx";"graduateStudent133@department10.university0.edu";26;414;10023;10
101342;"graduateStudent134";"xxx-xxx-xxxx";"graduateStudent134@department10.university0.edu";20;221;10051;10
101352;"graduateStudent135";"xxx-xxx-xxxx";"graduateStudent135@department10.university0.edu";24;611;10043;10
101362;"graduateStudent136";"xxx-xxx-xxxx";"graduateStudent136@department10.university0.edu";24;454;10003;10
101372;"graduateStudent137";"xxx-xxx-xxxx";"graduateStudent137@department10.university0.edu";23;242;10033;10
110002;"graduateStudent0";"xxx-xxx-xxxx";"graduateStudent0@department11.university0.edu";23;110;11033;11
110012;"graduateStudent1";"xxx-xxx-xxxx";"graduateStudent1@department11.university0.edu";20;543;11073;11
110022;"graduateStudent2";"xxx-xxx-xxxx";"graduateStudent2@department11.university0.edu";23;306;11023;11
110032;"graduateStudent3";"xxx-xxx-xxxx";"graduateStudent3@department11.university0.edu";21;760;11021;11
110042;"graduateStudent4";"xxx-xxx-xxxx";"graduateStudent4@department11.university0.edu";22;226;11051;11
110052;"graduateStudent5";"xxx-xxx-xxxx";"graduateStudent5@department11.university0.edu";21;808;11112;11
110062;"graduateStudent6";"xxx-xxx-xxxx";"graduateStudent6@department11.university0.edu";24;577;11003;11
110072;"graduateStudent7";"xxx-xxx-xxxx";"graduateStudent7@department11.university0.edu";25;946;11031;11
110082;"graduateStudent8";"xxx-xxx-xxxx";"graduateStudent8@department11.university0.edu";23;912;11103;11
110092;"graduateStudent9";"xxx-xxx-xxxx";"graduateStudent9@department11.university0.edu";26;686;11062;11
110102;"graduateStudent10";"xxx-xxx-xxxx";"graduateStudent10@department11.university0.edu";23;720;11061;11
110112;"graduateStudent11";"xxx-xxx-xxxx";"graduateStudent11@department11.university0.edu";26;466;11092;11
110122;"graduateStudent12";"xxx-xxx-xxxx";"graduateStudent12@department11.university0.edu";20;655;11002;11
110132;"graduateStudent13";"xxx-xxx-xxxx";"graduateStudent13@department11.university0.edu";23;415;11011;11
110142;"graduateStudent14";"xxx-xxx-xxxx";"graduateStudent14@department11.university0.edu";27;27;11021;11
110152;"graduateStudent15";"xxx-xxx-xxxx";"graduateStudent15@department11.university0.edu";25;166;11072;11
110162;"graduateStudent16";"xxx-xxx-xxxx";"graduateStudent16@department11.university0.edu";26;209;11051;11
110172;"graduateStudent17";"xxx-xxx-xxxx";"graduateStudent17@department11.university0.edu";21;709;11011;11
110182;"graduateStudent18";"xxx-xxx-xxxx";"graduateStudent18@department11.university0.edu";23;536;11072;11
110192;"graduateStudent19";"xxx-xxx-xxxx";"graduateStudent19@department11.university0.edu";27;783;11071;11
110202;"graduateStudent20";"xxx-xxx-xxxx";"graduateStudent20@department11.university0.edu";25;669;11112;11
110212;"graduateStudent21";"xxx-xxx-xxxx";"graduateStudent21@department11.university0.edu";26;745;11013;11
110222;"graduateStudent22";"xxx-xxx-xxxx";"graduateStudent22@department11.university0.edu";24;572;11023;11
110232;"graduateStudent23";"xxx-xxx-xxxx";"graduateStudent23@department11.university0.edu";22;515;11032;11
110242;"graduateStudent24";"xxx-xxx-xxxx";"graduateStudent24@department11.university0.edu";22;591;11063;11
110252;"graduateStudent25";"xxx-xxx-xxxx";"graduateStudent25@department11.university0.edu";22;264;11031;11
110262;"graduateStudent26";"xxx-xxx-xxxx";"graduateStudent26@department11.university0.edu";22;351;11031;11
110272;"graduateStudent27";"xxx-xxx-xxxx";"graduateStudent27@department11.university0.edu";27;260;11063;11
110282;"graduateStudent28";"xxx-xxx-xxxx";"graduateStudent28@department11.university0.edu";23;970;11103;11
110292;"graduateStudent29";"xxx-xxx-xxxx";"graduateStudent29@department11.university0.edu";27;255;11073;11
110302;"graduateStudent30";"xxx-xxx-xxxx";"graduateStudent30@department11.university0.edu";24;866;11041;11
110312;"graduateStudent31";"xxx-xxx-xxxx";"graduateStudent31@department11.university0.edu";21;427;11013;11
110322;"graduateStudent32";"xxx-xxx-xxxx";"graduateStudent32@department11.university0.edu";27;851;11003;11
110332;"graduateStudent33";"xxx-xxx-xxxx";"graduateStudent33@department11.university0.edu";22;56;11022;11
110342;"graduateStudent34";"xxx-xxx-xxxx";"graduateStudent34@department11.university0.edu";24;184;11041;11
110352;"graduateStudent35";"xxx-xxx-xxxx";"graduateStudent35@department11.university0.edu";25;34;11132;11
110362;"graduateStudent36";"xxx-xxx-xxxx";"graduateStudent36@department11.university0.edu";26;582;11072;11
110372;"graduateStudent37";"xxx-xxx-xxxx";"graduateStudent37@department11.university0.edu";22;740;11112;11
110382;"graduateStudent38";"xxx-xxx-xxxx";"graduateStudent38@department11.university0.edu";26;553;11083;11
110392;"graduateStudent39";"xxx-xxx-xxxx";"graduateStudent39@department11.university0.edu";27;460;11082;11
110402;"graduateStudent40";"xxx-xxx-xxxx";"graduateStudent40@department11.university0.edu";23;287;11051;11
110412;"graduateStudent41";"xxx-xxx-xxxx";"graduateStudent41@department11.university0.edu";26;842;11001;11
110422;"graduateStudent42";"xxx-xxx-xxxx";"graduateStudent42@department11.university0.edu";21;138;11011;11
110432;"graduateStudent43";"xxx-xxx-xxxx";"graduateStudent43@department11.university0.edu";27;893;11022;11
110442;"graduateStudent44";"xxx-xxx-xxxx";"graduateStudent44@department11.university0.edu";20;316;11023;11
110452;"graduateStudent45";"xxx-xxx-xxxx";"graduateStudent45@department11.university0.edu";20;877;11003;11
110462;"graduateStudent46";"xxx-xxx-xxxx";"graduateStudent46@department11.university0.edu";23;546;11032;11
110472;"graduateStudent47";"xxx-xxx-xxxx";"graduateStudent47@department11.university0.edu";20;709;11041;11
110482;"graduateStudent48";"xxx-xxx-xxxx";"graduateStudent48@department11.university0.edu";25;425;11103;11
110492;"graduateStudent49";"xxx-xxx-xxxx";"graduateStudent49@department11.university0.edu";20;592;11003;11
110502;"graduateStudent50";"xxx-xxx-xxxx";"graduateStudent50@department11.university0.edu";25;536;11011;11
110512;"graduateStudent51";"xxx-xxx-xxxx";"graduateStudent51@department11.university0.edu";21;426;11083;11
110522;"graduateStudent52";"xxx-xxx-xxxx";"graduateStudent52@department11.university0.edu";24;467;11031;11
110532;"graduateStudent53";"xxx-xxx-xxxx";"graduateStudent53@department11.university0.edu";23;744;11031;11
110542;"graduateStudent54";"xxx-xxx-xxxx";"graduateStudent54@department11.university0.edu";20;445;11053;11
110552;"graduateStudent55";"xxx-xxx-xxxx";"graduateStudent55@department11.university0.edu";24;195;11021;11
110562;"graduateStudent56";"xxx-xxx-xxxx";"graduateStudent56@department11.university0.edu";20;70;11041;11
110572;"graduateStudent57";"xxx-xxx-xxxx";"graduateStudent57@department11.university0.edu";20;378;11093;11
110582;"graduateStudent58";"xxx-xxx-xxxx";"graduateStudent58@department11.university0.edu";22;657;11063;11
110592;"graduateStudent59";"xxx-xxx-xxxx";"graduateStudent59@department11.university0.edu";27;49;11072;11
110602;"graduateStudent60";"xxx-xxx-xxxx";"graduateStudent60@department11.university0.edu";20;948;11122;11
110612;"graduateStudent61";"xxx-xxx-xxxx";"graduateStudent61@department11.university0.edu";23;306;11122;11
110622;"graduateStudent62";"xxx-xxx-xxxx";"graduateStudent62@department11.university0.edu";21;540;11003;11
110632;"graduateStudent63";"xxx-xxx-xxxx";"graduateStudent63@department11.university0.edu";27;732;11021;11
110642;"graduateStudent64";"xxx-xxx-xxxx";"graduateStudent64@department11.university0.edu";20;620;11062;11
110652;"graduateStudent65";"xxx-xxx-xxxx";"graduateStudent65@department11.university0.edu";23;674;11053;11
110662;"graduateStudent66";"xxx-xxx-xxxx";"graduateStudent66@department11.university0.edu";23;832;11072;11
110672;"graduateStudent67";"xxx-xxx-xxxx";"graduateStudent67@department11.university0.edu";22;317;11011;11
110682;"graduateStudent68";"xxx-xxx-xxxx";"graduateStudent68@department11.university0.edu";20;836;11041;11
110692;"graduateStudent69";"xxx-xxx-xxxx";"graduateStudent69@department11.university0.edu";21;353;11011;11
110702;"graduateStudent70";"xxx-xxx-xxxx";"graduateStudent70@department11.university0.edu";20;331;11102;11
110712;"graduateStudent71";"xxx-xxx-xxxx";"graduateStudent71@department11.university0.edu";26;404;11031;11
110722;"graduateStudent72";"xxx-xxx-xxxx";"graduateStudent72@department11.university0.edu";25;805;11021;11
110732;"graduateStudent73";"xxx-xxx-xxxx";"graduateStudent73@department11.university0.edu";25;795;11023;11
110742;"graduateStudent74";"xxx-xxx-xxxx";"graduateStudent74@department11.university0.edu";26;651;11021;11
110752;"graduateStudent75";"xxx-xxx-xxxx";"graduateStudent75@department11.university0.edu";21;551;11112;11
110762;"graduateStudent76";"xxx-xxx-xxxx";"graduateStudent76@department11.university0.edu";24;409;11051;11
110772;"graduateStudent77";"xxx-xxx-xxxx";"graduateStudent77@department11.university0.edu";24;424;11093;11
110782;"graduateStudent78";"xxx-xxx-xxxx";"graduateStudent78@department11.university0.edu";21;324;11061;11
110792;"graduateStudent79";"xxx-xxx-xxxx";"graduateStudent79@department11.university0.edu";24;336;11093;11
110802;"graduateStudent80";"xxx-xxx-xxxx";"graduateStudent80@department11.university0.edu";23;760;11023;11
110812;"graduateStudent81";"xxx-xxx-xxxx";"graduateStudent81@department11.university0.edu";21;403;11011;11
110822;"graduateStudent82";"xxx-xxx-xxxx";"graduateStudent82@department11.university0.edu";21;459;11052;11
110832;"graduateStudent83";"xxx-xxx-xxxx";"graduateStudent83@department11.university0.edu";27;276;11032;11
110842;"graduateStudent84";"xxx-xxx-xxxx";"graduateStudent84@department11.university0.edu";21;329;11021;11
110852;"graduateStudent85";"xxx-xxx-xxxx";"graduateStudent85@department11.university0.edu";26;395;11003;11
110862;"graduateStudent86";"xxx-xxx-xxxx";"graduateStudent86@department11.university0.edu";21;39;11003;11
110872;"graduateStudent87";"xxx-xxx-xxxx";"graduateStudent87@department11.university0.edu";24;161;11093;11
110882;"graduateStudent88";"xxx-xxx-xxxx";"graduateStudent88@department11.university0.edu";21;915;11122;11
110892;"graduateStudent89";"xxx-xxx-xxxx";"graduateStudent89@department11.university0.edu";21;870;11033;11
110902;"graduateStudent90";"xxx-xxx-xxxx";"graduateStudent90@department11.university0.edu";21;698;11011;11
110912;"graduateStudent91";"xxx-xxx-xxxx";"graduateStudent91@department11.university0.edu";27;313;11042;11
110922;"graduateStudent92";"xxx-xxx-xxxx";"graduateStudent92@department11.university0.edu";25;746;11082;11
110932;"graduateStudent93";"xxx-xxx-xxxx";"graduateStudent93@department11.university0.edu";25;634;11072;11
110942;"graduateStudent94";"xxx-xxx-xxxx";"graduateStudent94@department11.university0.edu";26;63;11043;11
110952;"graduateStudent95";"xxx-xxx-xxxx";"graduateStudent95@department11.university0.edu";24;563;11071;11
110962;"graduateStudent96";"xxx-xxx-xxxx";"graduateStudent96@department11.university0.edu";27;827;11002;11
110972;"graduateStudent97";"xxx-xxx-xxxx";"graduateStudent97@department11.university0.edu";26;132;11023;11
110982;"graduateStudent98";"xxx-xxx-xxxx";"graduateStudent98@department11.university0.edu";21;962;11031;11
110992;"graduateStudent99";"xxx-xxx-xxxx";"graduateStudent99@department11.university0.edu";21;439;11063;11
111002;"graduateStudent100";"xxx-xxx-xxxx";"graduateStudent100@department11.university0.edu";27;861;11031;11
111012;"graduateStudent101";"xxx-xxx-xxxx";"graduateStudent101@department11.university0.edu";24;658;11112;11
111022;"graduateStudent102";"xxx-xxx-xxxx";"graduateStudent102@department11.university0.edu";23;418;11062;11
111032;"graduateStudent103";"xxx-xxx-xxxx";"graduateStudent103@department11.university0.edu";23;393;11132;11
111042;"graduateStudent104";"xxx-xxx-xxxx";"graduateStudent104@department11.university0.edu";23;422;11043;11
111052;"graduateStudent105";"xxx-xxx-xxxx";"graduateStudent105@department11.university0.edu";22;290;11083;11
111062;"graduateStudent106";"xxx-xxx-xxxx";"graduateStudent106@department11.university0.edu";25;77;11083;11
111072;"graduateStudent107";"xxx-xxx-xxxx";"graduateStudent107@department11.university0.edu";21;647;11021;11
111082;"graduateStudent108";"xxx-xxx-xxxx";"graduateStudent108@department11.university0.edu";27;2;11003;11
111092;"graduateStudent109";"xxx-xxx-xxxx";"graduateStudent109@department11.university0.edu";25;123;11052;11
111102;"graduateStudent110";"xxx-xxx-xxxx";"graduateStudent110@department11.university0.edu";24;371;11043;11
111112;"graduateStudent111";"xxx-xxx-xxxx";"graduateStudent111@department11.university0.edu";21;1;11061;11
111122;"graduateStudent112";"xxx-xxx-xxxx";"graduateStudent112@department11.university0.edu";21;838;11071;11
111132;"graduateStudent113";"xxx-xxx-xxxx";"graduateStudent113@department11.university0.edu";27;400;11061;11
111142;"graduateStudent114";"xxx-xxx-xxxx";"graduateStudent114@department11.university0.edu";21;848;11001;11
111152;"graduateStudent115";"xxx-xxx-xxxx";"graduateStudent115@department11.university0.edu";25;317;11063;11
111162;"graduateStudent116";"xxx-xxx-xxxx";"graduateStudent116@department11.university0.edu";25;523;11011;11
111172;"graduateStudent117";"xxx-xxx-xxxx";"graduateStudent117@department11.university0.edu";22;770;11082;11
111182;"graduateStudent118";"xxx-xxx-xxxx";"graduateStudent118@department11.university0.edu";26;31;11043;11
111192;"graduateStudent119";"xxx-xxx-xxxx";"graduateStudent119@department11.university0.edu";25;973;11083;11
111202;"graduateStudent120";"xxx-xxx-xxxx";"graduateStudent120@department11.university0.edu";20;101;11061;11
111212;"graduateStudent121";"xxx-xxx-xxxx";"graduateStudent121@department11.university0.edu";25;566;11041;11
111222;"graduateStudent122";"xxx-xxx-xxxx";"graduateStudent122@department11.university0.edu";25;349;11001;11
111232;"graduateStudent123";"xxx-xxx-xxxx";"graduateStudent123@department11.university0.edu";20;433;11093;11
111242;"graduateStudent124";"xxx-xxx-xxxx";"graduateStudent124@department11.university0.edu";25;564;11073;11
111252;"graduateStudent125";"xxx-xxx-xxxx";"graduateStudent125@department11.university0.edu";20;129;11103;11
111262;"graduateStudent126";"xxx-xxx-xxxx";"graduateStudent126@department11.university0.edu";24;56;11033;11
111272;"graduateStudent127";"xxx-xxx-xxxx";"graduateStudent127@department11.university0.edu";23;337;11132;11
